ID,Title,URL,Animal,Call Number,Date,Entity,Hybrid,Mitch's Category,Monogram,NOT_FOUND,Person,Physical,Place,TBD,Type
15042781265,Armorial binding of Jacques-Auguste de Thou (1553-1617),https://www.flickr.com/photos/58558794@N07/15042781265/,,BV4011.J63 1599,,,,,,,"Thou, Jacques-Auguste de, 1553-1617",,,Coats of arms|Jay I. Kislak Collection|Kislak Center|Monograms|Penn Libraries|Identified,Armorial bindings|Bindings|Provenance
15042780205,Q155.J6 1633,https://www.flickr.com/photos/58558794@N07/15042780205/,,Q155.J6 1633,,,,,,,,,,Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified,
15039725671,Q155.J6 1633,https://www.flickr.com/photos/58558794@N07/15039725671/,,Q155.J6 1633,,,,,,,,,,Jay I. Kislak Collection|Kislak Center|Monograms|Penn Libraries|Unidentified,Bookplates
14856062669,Q155.J6 1633,https://www.flickr.com/photos/58558794@N07/14856062669/,,Q155.J6 1633,,,,,,,,,,Coats of arms|Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified,Armorial bookplates|Bookplates|Provenance
14856126800,Q155.J6 1633,https://www.flickr.com/photos/58558794@N07/14856126800/,,Q155.J6 1633,,,,,,,,,,Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified,Armorial bookplates|Bookplates|Provenance
15042776235,Armorial binding of Jacques-Auguste de Thou (1553-1617),https://www.flickr.com/photos/58558794@N07/15042776235/,,Q155.J6 1633,,,,,,,"Thou, Jacques-Auguste de, 1553-1617",,,Coats of arms|Jay I. Kislak Collection|Kislak Center|Monograms|Penn Libraries|Identified,Armorial bindings|Bindings|Provenance
14856058209,Armorial binding of Jacques-Auguste de Thou (1553-1617),https://www.flickr.com/photos/58558794@N07/14856058209/,,Q155.J6 1633,,,,,,,"Thou, Jacques-Auguste de, 1553-1617",,,Coats of arms|Jay I. Kislak Collection|Kislak Center|Penn Libraries|Identified,Armorial bindings|Bindings|Provenance
15042415052,Armorial binding of Jacques-Auguste de Thou (1553-1617),https://www.flickr.com/photos/58558794@N07/15042415052/,,Q155.J6 1633,,,,,,,"Thou, Jacques-Auguste de, 1553-1617",,,Coats of arms|Jay I. Kislak Collection|Kislak Center|Penn Libraries|Identified,Armorial bindings|Bindings|Provenance
15019767896,PA8475.B34 A6 1638,https://www.flickr.com/photos/58558794@N07/15019767896/,,PA8475.B34 A6 1638,,,,,,,,,,Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified,
14856179488,Armorial binding of Jacques-Auguste de Thou (1553-1617),https://www.flickr.com/photos/58558794@N07/14856179488/,,PA8475.B34 A6 1638,,,,,,,"Thou, Jacques-Auguste de, 1553-1617",Spines,,Jay I. Kislak Collection|Kislak Center|Monograms|Penn Libraries|Identified,Armorial bindings|Bindings|Provenance
14856219847,Armorial binding of Jacques-Auguste de Thou (1553-1617),https://www.flickr.com/photos/58558794@N07/14856219847/,,PA8475.B34 A6 1638,,,,,,,"Thou, Jacques-Auguste de, 1553-1617",,,Coats of arms|Jay I. Kislak Collection|Kislak Center|Monograms|Penn Libraries|Identified,Armorial bindings|Bindings|Provenance
15042765795,Armorial binding of Jacques-Auguste de Thou (1553-1617),https://www.flickr.com/photos/58558794@N07/15042765795/,,PA8475.B34 A6 1638,,,,,,,"Thou, Jacques-Auguste de, 1553-1617",,,Coats or arms|Jay I. Kislak Collection|Kislak Center|Monograms|Penn Libraries|Identified,Armorial bindings|Bindings|Provenance
14854382202,EC65 H2554 651s 1652,https://www.flickr.com/photos/58558794@N07/14854382202/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652,,,,,1600's,,,,Penn Libraries,Bindings|Provenance
14851664101,EC65 H2554 651s 1652,https://www.flickr.com/photos/58558794@N07/14851664101/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652,,,,,1600's,,,,Penn Libraries,Bindings|Provenance|Engravings
14854703765,Bookplate of Joseph William Mathews,https://www.flickr.com/photos/58558794@N07/14854703765/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652,,,,,1600's,,,,Identified|Joseph William Mathews|Penn Libraries,Bindings|Bookplates|Provenance
14668183357,EC65 H2554 651s 1652,https://www.flickr.com/photos/58558794@N07/14668183357/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652,,,,,1600's,,,,Identified|Joseph William Mathews|Penn Libraries,Bindings|Inscriptions|Provenance
14874601843,EC65 H2554 651s 1652,https://www.flickr.com/photos/58558794@N07/14874601843/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652,,,,,1600's,,,,Identified|Joseph William Mathews|Penn Libraries,Bindings|Inscriptions|Provenance
14668031340,EC65 H2554 651s 1652,https://www.flickr.com/photos/58558794@N07/14668031340/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652,,,,,1600's,,,,Penn Libraries|Unidentified,Bindings|Inscriptions|Provenance
14874600003,EC65 H2554 651s 1652,https://www.flickr.com/photos/58558794@N07/14874600003/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652,,,,,1600's,,,,Penn Libraries|Unidentified,Bindings|Inscriptions|Provenance
14668029450,EC65 H2554 651s 1652,https://www.flickr.com/photos/58558794@N07/14668029450/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652,,,,,1600's,M.B. Hansche,,,Identified|Penn Libraries,Bindings|Inscriptions|Provenance
14852258514,"Jacob D. Dietrick, bookseller label",https://www.flickr.com/photos/58558794@N07/14852258514/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652,,,,,1600's,,,,Identified|Jacob D. Dietrick|Penn Libraries,Bindings|Provenance|Labels
14668105288,EC65 H2554 651s 1652,https://www.flickr.com/photos/58558794@N07/14668105288/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652,,,,,1600's,,,,Penn Libraries,Bindings|Provenance
14852256684,EC65 H2554 651s 1652,https://www.flickr.com/photos/58558794@N07/14852256684/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652,,,,,1600's,,,,Identified|Penn Libraries|Unidentified,Bookplates|Inscriptions|Provenance
14854695625,EC65 H2554 651s 1652,https://www.flickr.com/photos/58558794@N07/14854695625/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652|1800s|1853,,,,,1600's,,,,Identified|Joseph William Mathews|Penn Libraries,Inscriptions|Provenance
14874594763,EC65 H2554 651s 1652,https://www.flickr.com/photos/58558794@N07/14874594763/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652,,,,,1600's,,,,Penn Libraries,Bindings|Provenance
14668095369,EC65 H2554 651s 1652,https://www.flickr.com/photos/58558794@N07/14668095369/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652,,,,,1600's,,,,Penn Libraries,Bindings|Provenance
14854370222,EC65 H2554 651s 1652,https://www.flickr.com/photos/58558794@N07/14854370222/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652,,,,,1600's,,,,Penn Libraries,Bindings|Provenance
14851652171,EC65 H2554 651s 1652,https://www.flickr.com/photos/58558794@N07/14851652171/,,EC65 H2554 651s 1652|S631 .D57 1634,1634|1652,,,,,1600's,,,,Penn Libraries,Bindings|Provenance
14667894628,GC5 L9828 555a 1573,https://www.flickr.com/photos/58558794@N07/14667894628/,,GC5 L9828 555a 1573,1700s|1702,,,,,,,,,Culture Class Collection|German Culture Class Collection|Identified|Isaac Prutherch|Penn Libraries,Inscriptions|Provenance
14852052094,GC5 L9828 555a 1573,https://www.flickr.com/photos/58558794@N07/14852052094/,,GC5 L9828 555a 1573,1700s|1702,,,,,,,,,Culture Class Collection|German Culture Class Collection|Penn Libraries|Unidentified,Inscriptions|Provenance
14874389383,GC5 L9828 555a 1573,https://www.flickr.com/photos/58558794@N07/14874389383/,,GC5 L9828 555a 1573,1700s|1702,,,,,,,,,Culture Class Collection|German Culture Class Collection|Penn Libraries|Unidentified,Inscriptions|Provenance
14852050944,GC5 L9828 555a 1573,https://www.flickr.com/photos/58558794@N07/14852050944/,,GC5 L9828 555a 1573,1700s|1702,,,,,,,,,Culture Class Collection|German Culture Class Collection|James Morgan|Penn Libraries|Unidentified,Inscriptions|Provenance
14854488325,GC5 L9828 555a 1573,https://www.flickr.com/photos/58558794@N07/14854488325/,,GC5 L9828 555a 1573,1700s|1702,,,,,,,,,Culture Class Collection|German Culture Class Collection|James Morgan|Penn Libraries|Unidentified,Inscriptions|Provenance
14852049944,GC5 L9828 555a 1573,https://www.flickr.com/photos/58558794@N07/14852049944/,,GC5 L9828 555a 1573,1700s|1702,,,,,,,,,Culture Class Collection|German Culture Class Collection|Penn Libraries|Unidentified,Inscriptions|Provenance
14854487055,GC5 L9828 555a 1573,https://www.flickr.com/photos/58558794@N07/14854487055/,,GC5 L9828 555a 1573,1700s|1702,,,,,,,,,Culture Class Collection|German Culture Class Collection|Penn Libraries|Unidentified,Inscriptions|Provenance
14854162662,GC5 L9828 555a 1573,https://www.flickr.com/photos/58558794@N07/14854162662/,,GC5 L9828 555a 1573,1700s|1702,,,,,,,,,Culture Class Collection|German Culture Class Collection|Identified|O.G.L. Lewis|Penn Libraries,Inscriptions|Provenance
14874385793,GC5 L9828 555a 1573,https://www.flickr.com/photos/58558794@N07/14874385793/,,GC5 L9828 555a 1573,1700s|1702,,,,,,,,,Culture Class Collection|German Culture Class Collection|Penn Libraries,Bindings|Provenance
14667813180,GC5 L9828 555a 1573,https://www.flickr.com/photos/58558794@N07/14667813180/,,GC5 L9828 555a 1573,1700s|1702,,,,,,,,,Culture Class Collection|German Culture Class Collection|Penn Libraries,Bindings|Provenance
14667812130,GC5 L9828 555a 1573,https://www.flickr.com/photos/58558794@N07/14667812130/,,GC5 L9828 555a 1573,1700s|1702,,,,,,,,,Culture Class Collection|German Culture Class Collection|Penn Libraries,Bindings|Provenance
14831504486,GC5 L9828 555a 1573,https://www.flickr.com/photos/58558794@N07/14831504486/,,GC5 L9828 555a 1573,1700s|1702,,,,,,,,,Culture Class Collection|German Culture Class Collection|Penn Libraries|Unidentified,Inscriptions|Provenance
14679186642,SC5 C2648 Ep620s,https://www.flickr.com/photos/58558794@N07/14679186642/,,SC5 C2648 Ep620s,,,,,,1600's|1620's,,,,Identified|Kislak Center|Penn Libraries|Vincent Van Gogh,Bookplates|Provenance
14679185462,SC5 C2648 Ep620s,https://www.flickr.com/photos/58558794@N07/14679185462/,,SC5 C2648 Ep620s,,,,,,1600's|1620's,,,,Kislak Center|Penn Libraries|Unidentified,Armorial Bookplates|Bookplates|Provenance
14493031947,SC5 C2648 Ep620s,https://www.flickr.com/photos/58558794@N07/14493031947/,,SC5 C2648 Ep620s,,,,,,1600's|1620's,,,,Identified|Kislak Center|Penn Libraries,Provenance|Stamps
14677140124,SC5 C2648 Ep620s,https://www.flickr.com/photos/58558794@N07/14677140124/,,SC5 C2648 Ep620s,,,,,,1600's|1620's,,,,Kislak Center|Penn Libraries,Provenance
14493030177,SC5 C2648 Ep620s,https://www.flickr.com/photos/58558794@N07/14493030177/,,SC5 C2648 Ep620s,,,,,,1600's|1620's,,,,Kislak Center|Penn Libraries,Bindings|Provenance
14656489236,SC5 C2648 Ep620s,https://www.flickr.com/photos/58558794@N07/14656489236/,,SC5 C2648 Ep620s,,,,,,1600's|1620's,,,,Kislak Center|Penn Libraries,Bindings|Provenance
14492847128,SC5 C2648 Ep620s,https://www.flickr.com/photos/58558794@N07/14492847128/,,SC5 C2648 Ep620s,,,,,,1600's|1620's,,,,Kislak Center|Penn Libraries,Engravings|Provenance
14677437885,BV481.M4 A8 1785,https://www.flickr.com/photos/58558794@N07/14677437885/,,BV481.M4 A8 1785,1785|1780s,,,,,,,,Germantown|Germantown (Philadelphia|PA),"Kislak Center|Penn Libraries|Leibert und Billmeyer|Germantown (Philadelphia, Pa.)",Provenance
14675093904,BV481.M4 A8 1785,https://www.flickr.com/photos/58558794@N07/14675093904/,,BV481.M4 A8 1785,1785|1780s|1786,,,,,,,,Germantown|Germantown (Philadelphia|PA),"Kislak Center|Penn Libraries|Unidentified|Leibert und Billmeyer|Germantown (Philadelphia, Pa.)|Schallenberger, Jacob|Schallenbergerin, Marina",Provenance|Inscriptions
14654435736,BV481.M4 A8 1785,https://www.flickr.com/photos/58558794@N07/14654435736/,,BV481.M4 A8 1785,,,,,,,,,Germantown|Germantown (Philadelphia|PA),Kislak Center|Penn Libraries,Bindings|Inscriptions|Provenance
14490760030,BV481.M4 A8 1785,https://www.flickr.com/photos/58558794@N07/14490760030/,,BV481.M4 A8 1785,,,,,,,,,Germantown|Germantown (Philadelphia|PA),Kislak Center|Penn Libraries,Bindings|Provenance
14677433285,BV481.M4 A8 1785,https://www.flickr.com/photos/58558794@N07/14677433285/,,BV481.M4 A8 1785,,,,,,,,,Germantown|Germantown (Philadelphia|PA),Kislak Center|Penn Libraries,Bindings|Provenance
14677432345,BV481.M4 A8 1785,https://www.flickr.com/photos/58558794@N07/14677432345/,,BV481.M4 A8 1785,,,,,,,,,Germantown|Germantown (Philadelphia|PA),Kislak Center|Penn Libraries,Bindings|Provenance
14469477977,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14469477977/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),James Tanis Collection|Kislak Center|Penn Libraries|Unidentified,Inscriptions|Provenance
14469231270,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14469231270/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),James Tanis Collection|Kislak Center|Penn Libraries|Unidentified|Warmoldus Kuypers,Inscriptions|Provenance
14469232740,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14469232740/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),Identified|James Tanis Collection|Kislak Center|Penn Libraries|Warmoldus Kuypers,Inscriptions|Provenance
14632939816,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14632939816/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),James Tanis Collection|Kislak Center|Penn Libraries|Unidentified,Provenance|Inscriptions
14469287879,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14469287879/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),Identified|James Tanis Collection|Kislak Center|Penn Libraries|Walter J. Haldeman,Provenance|Stamps
14469289049,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14469289049/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),James Tanis Collection|Kislak Center|Penn Libraries|Unidentified,Inscriptions|Provenance
14469484067,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14469484067/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),James Tanis Collection|Kislak Center|Penn Libraries|Unidentified,Inscriptions|Provenance
14675828703,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14675828703/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),James Tanis Collection|Kislak Center|Penn Libraries|Unidentified,Inscriptions|Provenance
14469299798,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14469299798/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),Identified|James Tanis Collection|Kislak Center|Penn Libraries|Walter J. Haldeman,Provenance|Stamps
14655906205,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14655906205/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),Identified|James Tanis Collection|Kislak Center|Penn Libraries|Unidentified,Inscriptions|Provenance
14655537182,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14655537182/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),Identified|Isaac Haldeman|James Tanis Collection|Kislak Center|Penn Libraries,Inscriptions|Provenance
14655538462,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14655538462/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),James Tanis Collection|Kislak Center|Penn Libraries|Unidentified,Provenance
14469241560,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14469241560/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),James Tanis Collection|Kislak Center|Penn Libraries,Bindings|Provenance
14632950506,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14632950506/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),James Tanis Collection|Kislak Center|Penn Libraries,Bindings|Provenance
14469290898,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14469290898/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),James Tanis Collection|Kislak Center|Penn Libraries,Bindings|Provenance
14469250770,BT131.B67 1762,https://www.flickr.com/photos/58558794@N07/14469250770/,,BT131 .B67 1762,1762,,,,,1760's,,,Amsterdam (Netherlands),Identified|James Tanis Collection|Kislak Center|Penn Libraries|Walter J. Haldeman,Inscriptions|Provenance
14557875884,PA6482.A2 1583,https://www.flickr.com/photos/58558794@N07/14557875884/,,PA6482.A2 1583,1583|1580s,,,,,,,,Frankfurt am Main (Germany),"Devices|Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified|Lucretius Carus, Titus|De rerum natura|Andreae Wecheli Heredes|Pegasus (Greek mythology)|Printers' devices",Engravings|Woodcuts
14372908408,PA6482.A2 1583,https://www.flickr.com/photos/58558794@N07/14372908408/,,PA6482.A2 1583,,,,,,,"Soubise, Charles de Rohan, prince de, 1715-1787",,,Jay I. Kislak Collection|Kislak Center|Penn Libraries|Shelfmarks|Unidentified,Inscriptions|Provenance
14372908078,PA6482.A2 1583,https://www.flickr.com/photos/58558794@N07/14372908078/,,PA6482.A2 1583,,,,,,,,,,"Jay I. Kislak Collection|Kislak Center|Metabiblon|Penn Libraries|Unidentified|Chastenet, Antoine",Bookplates|Provenance
14559503215,PA6482.A2 1583,https://www.flickr.com/photos/58558794@N07/14559503215/,,PA6482.A2 1583,,,,,,,,,,"Jay I. Kislak Collection|Kislak Center|Metabiblon|Penn Libraries|Unidentified|Elton, Mary Augusta, 1838-1914",Bookplates|Provenance
14372906228,PA6482.A2 1583,https://www.flickr.com/photos/58558794@N07/14372906228/,,PA6482.A2 1583,,,,,,,"Thou, Jacques-Auguste de, 1553-1617",Spines,,Jay I. Kislak Collection|Kislak Center|Monograms|Penn Libraries|Unidentified,Armorial bindings|Bindings|Provenance
14372904158,PA6482.A2 1583,https://www.flickr.com/photos/58558794@N07/14372904158/,,PA6482.A2 1583,,,,,,,"Thou, Jacques-Auguste de, 1553-1617",,,Coats of arms|Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified,Armorial bindings|Bindings|Provenance
14559499765,PA6482.A2 1583,https://www.flickr.com/photos/58558794@N07/14559499765/,,PA6482.A2 1583,,,,,,,"Thou, Jacques-Auguste de, 1553-1617",,,Coats of arms|Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified,Armorial bindings|Bindings|Provenance
14559498345,Z997.T524 1679,https://www.flickr.com/photos/58558794@N07/14559498345/,,Z997.T524 1679,1680|1680s,,,,,,,,Paris (France),"Coats of arms|Jay I. Kislak Collection|Kislak Center|Metabiblon|Penn Libraries|Unidentified|Santeul, Jean de, 1630-1697|Ménars, Jean Jacques Charron, marquis de, 1643-1718",Engravings
14579596353,Z997.T524 1679,https://www.flickr.com/photos/58558794@N07/14579596353/,,Z997.T524 1679,,Capuchins,,,,,,,Paris (France),Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified,Capuchin inscriptions|Inscriptions|Provenance
14558659562,Z997.T524 1679,https://www.flickr.com/photos/58558794@N07/14558659562/,,Z997.T524 1679,1679|1670s,Capuchins,,,,,"Thou, Jacques-Auguste de, 1553-1617",,Paris (France),Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified,Capuchin inscriptions|Inscriptions|Provenance
14372818270,Z997.T524 1679,https://www.flickr.com/photos/58558794@N07/14372818270/,,Z997.T524 1679,1679|1670s,Capuchins,,,,,"Thou, Jacques-Auguste de, 1553-1617",,Paris (France),Jay I. Kislak Collection|Kislak Center|Metabiblon|Penn Libraries|Unidentified,Capuchin inscriptions|Engravings|Inscriptions|Provenance
14559495295,Z997.T524 1679,https://www.flickr.com/photos/58558794@N07/14559495295/,,Z997.T524 1679,,,,,,,,,,Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified,Engravings
14558656772,Z997.T524 1679,https://www.flickr.com/photos/58558794@N07/14558656772/,,Z997.T524 1679,,,,,,,,,,Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified,Bibliographic notes|Inscriptions|Provenance
14557864694,Z997.T524 1679,https://www.flickr.com/photos/58558794@N07/14557864694/,,Z997.T524 1679,,,,,,,,,,Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified,Inscriptions
14559492835,PA6375.C76 I5 1581,https://www.flickr.com/photos/58558794@N07/14559492835/,,PA6375.C76 I5 1581,1790s|1793,,,,,,"Renouard, Ant. Aug. (Antoine Augustin), 1765-1853",,,Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified,Inscriptions|Provenance
14536415456,PA6375.C76 I5 1581,https://www.flickr.com/photos/58558794@N07/14536415456/,,PA6375.C76 I5 1581,1790s|1793|1581|1580s,,,,,,"Renouard, Ant. Aug. (Antoine Augustin), 1765-1853",,,"Devices|Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified|Corippus, Flavius Cresconius|In laudem Iustini|Antwerp (Belgium)|Plantin, Christophe, approximately 1520-1589|Printers' devices",Inscriptions|Provenance|Woodcuts
14536414616,PA6375.C76 I5 1581,https://www.flickr.com/photos/58558794@N07/14536414616/,,PA6375.C76 I5 1581,,,,,,,,,,Jay I. Kislak Collection|Kislak Center|Penn Libraries|Shelfmarks|Unidentified,Inscriptions|Provenance
14558652962,PA6375.C76 I5 1581,https://www.flickr.com/photos/58558794@N07/14558652962/,,PA6375.C76 I5 1581,,,,,,,"Soubise, Charles de Rohan, prince de, 1715-1787",,,Jay I. Kislak Collection|Kislak Center|Penn Libraries|Shelfmarks|Unidentified,Inscriptions|Provenance
14373057677,PA6375.C76 I5 1581,https://www.flickr.com/photos/58558794@N07/14373057677/,,PA6375.C76 I5 1581,,,,,,,,,,"Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified|Fürstenberg, Hans|Furstenberg, Hans",Bookplates|Provenance
14579586513,PA6375.C76 I5 1581,https://www.flickr.com/photos/58558794@N07/14579586513/,,PA6375.C76 I5 1581,,,,,,,"Thou, Jacques-Auguste de, 1553-1617",,,Coats of arms|Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified,Armorial bindings|Bindings|Provenance
14558649422,PA6375.C76 I5 1581,https://www.flickr.com/photos/58558794@N07/14558649422/,,PA6375.C76 I5 1581,,,,,,,"Thou, Jacques-Auguste de, 1553-1617",,,Coats of arms|Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified,Armorial bindings|Bindings|Provenance
14536409646,BT1370.O6 1569,https://www.flickr.com/photos/58558794@N07/14536409646/,,BT1370.O6 1569,1938|1930s,,,,,,,,,Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified,Booksellers' descriptions|Provenance
14559486085,BT1370.O6 1569,https://www.flickr.com/photos/58558794@N07/14559486085/,,BT1370.O6 1569,1569|1560s,,,,,,,,Paris (France),"Jay I. Kislak Collection|Kislak Center|Penn Libraries|Unidentified|Optatus, Saint, Bishop of Mileve, active 4th century|De schismate Donatistarum|Frémy, Claude, active 1552-1579",
